Freq: 0, ambo [06,09], data 0000-00-00 Ruota: NAZIONALE
Freq: 1, ambo [43,71], data 2008-03-11 Ruota: NAZIONALE
Freq: 1, ambo [44,49], data 2006-01-19 Ruota: NAZIONALE
Freq: 1, ambo [44,75], data 2015-12-24 Ruota: NAZIONALE
Freq: 1, ambo [47,72], data 2006-11-25 Ruota: NAZIONALE
Freq: 1, ambo [47,89], data 2018-10-11 Ruota: NAZIONALE
Freq: 1, ambo [48,69], data 2006-11-18 Ruota: NAZIONALE
Freq: 1, ambo [49,70], data 2018-05-19 Ruota: NAZIONALE
Freq: 1, ambo [51,54], data 2018-01-09 Ruota: NAZIONALE
Freq: 1, ambo [51,68], data 2008-02-19 Ruota: NAZIONALE
Freq: 1, ambo [51,73], data 2011-03-08 Ruota: NAZIONALE
Freq: 1, ambo [52,56], data 2017-03-04 Ruota: NAZIONALE
Freq: 1, ambo [52,87], data 2007-03-03 Ruota: NAZIONALE
Freq: 1, ambo [53,85], data 2009-07-25 Ruota: NAZIONALE
Freq: 1, ambo [56,70], data 2017-03-04 Ruota: NAZIONALE
Freq: 1, ambo [56,71], data 2010-04-22 Ruota: NAZIONALE
Freq: 1, ambo [59,88], data 2005-10-01 Ruota: NAZIONALE
Freq: 1, ambo [62,89], data 2006-07-22 Ruota: NAZIONALE
Freq: 1, ambo [63,75], data 2014-03-01 Ruota: NAZIONALE
Freq: 1, ambo [64,76], data 2008-05-22 Ruota: NAZIONALE
Freq: 1, ambo [65,72], data 2018-09-13 Ruota: NAZIONALE
Freq: 1, ambo [66,83], data 2014-09-25 Ruota: NAZIONALE
Freq: 1, ambo [71,74], data 2010-11-11 Ruota: NAZIONALE
Freq: 1, ambo [79,84], data 2013-08-08 Ruota: NAZIONALE
Freq: 1, ambo [81,88], data 2016-09-22 Ruota: NAZIONALE
Freq: 2, ambo [01,16], data 2005-11-29 Ruota: NAZIONALE
Freq: 2, ambo [01,16], data 2010-01-28 Ruota: NAZIONALE
Freq: 2, ambo [01,17], data 2008-11-22 Ruota: NAZIONALE
Freq: 2, ambo [01,17], data 2012-02-23 Ruota: NAZIONALE
Freq: 2, ambo [01,29], data 2006-09-21 Ruota: NAZIONALE
Freq: 2, ambo [01,29], data 2018-01-20 Ruota: NAZIONALE
Freq: 2, ambo [01,51], data 2009-05-05 Ruota: NAZIONALE
Freq: 2, ambo [01,51], data 2011-08-27 Ruota: NAZIONALE
Freq: 2, ambo [01,65], data 2010-06-22 Ruota: NAZIONALE
Freq: 2, ambo [01,65], data 2010-11-30 Ruota: NAZIONALE
Freq: 2, ambo [01,71], data 2005-11-29 Ruota: NAZIONALE
Freq: 2, ambo [01,71], data 2019-10-26 Ruota: NAZIONALE
Freq: 2, ambo [02,34], data 2007-09-20 Ruota: NAZIONALE
Freq: 2, ambo [02,34], data 2017-11-04 Ruota: NAZIONALE
Freq: 2, ambo [02,38], data 2012-09-08 Ruota: NAZIONALE
Freq: 2, ambo [02,38], data 2016-01-21 Ruota: NAZIONALE
Freq: 2, ambo [02,51], data 2007-09-13 Ruota: NAZIONALE
Freq: 2, ambo [02,51], data 2019-09-17 Ruota: NAZIONALE
Freq: 2, ambo [02,57], data 2014-09-30 Ruota: NAZIONALE
Freq: 2, ambo [02,57], data 2018-03-01 Ruota: NAZIONALE
Freq: 2, ambo [02,58], data 2006-02-23 Ruota: NAZIONALE
Freq: 2, ambo [02,58], data 2007-09-20 Ruota: NAZIONALE
Freq: 2, ambo [03,05], data 2015-12-09 Ruota: NAZIONALE
Freq: 2, ambo [03,05], data 2016-05-07 Ruota: NAZIONALE
Freq: 2, ambo [03,11], data 2007-07-07 Ruota: NAZIONALE
Freq: 2, ambo [03,11], data 2018-11-08 Ruota: NAZIONALE
Freq: 2, ambo [03,19], data 2007-09-04 Ruota: NAZIONALE
Freq: 2, ambo [03,19], data 2013-08-27 Ruota: NAZIONALE
Freq: 2, ambo [03,44], data 2009-04-02 Ruota: NAZIONALE
Freq: 2, ambo [03,44], data 2010-01-19 Ruota: NAZIONALE
Freq: 2, ambo [03,51], data 2005-07-05 Ruota: NAZIONALE
Freq: 2, ambo [03,51], data 2012-04-14 Ruota: NAZIONALE
Freq: 2, ambo [03,58], data 2007-07-19 Ruota: NAZIONALE
Freq: 2, ambo [03,58], data 2014-10-14 Ruota: NAZIONALE
Freq: 2, ambo [03,72], data 2009-08-25 Ruota: NAZIONALE
Freq: 2, ambo [03,72], data 2012-04-28 Ruota: NAZIONALE
Freq: 2, ambo [03,79], data 2014-05-27 Ruota: NAZIONALE
Freq: 2, ambo [03,79], data 2016-11-15 Ruota: NAZIONALE
Freq: 2, ambo [03,85], data 2007-07-07 Ruota: NAZIONALE
Freq: 2, ambo [03,85], data 2018-08-25 Ruota: NAZIONALE
Freq: 2, ambo [03,87], data 2006-03-18 Ruota: NAZIONALE
Freq: 2, ambo [03,87], data 2007-03-03 Ruota: NAZIONALE
Freq: 2, ambo [04,39], data 2006-09-14 Ruota: NAZIONALE
Freq: 2, ambo [04,39], data 2015-08-17 Ruota: NAZIONALE
Freq: 2, ambo [05,20], data 2013-06-15 Ruota: NAZIONALE
Freq: 2, ambo [05,20], data 2013-10-10 Ruota: NAZIONALE
Freq: 2, ambo [05,71], data 2007-02-01 Ruota: NAZIONALE
Freq: 2, ambo [05,71], data 2010-11-23 Ruota: NAZIONALE
Freq: 2, ambo [06,23], data 2015-10-20 Ruota: NAZIONALE
Freq: 2, ambo [06,23], data 2016-04-30 Ruota: NAZIONALE
Freq: 2, ambo [06,32], data 2005-11-10 Ruota: NAZIONALE
Freq: 2, ambo [06,32], data 2013-06-18 Ruota: NAZIONALE
Freq: 2, ambo [06,87], data 2010-03-23 Ruota: NAZIONALE
Freq: 2, ambo [06,87], data 2018-06-21 Ruota: NAZIONALE
Freq: 2, ambo [07,35], data 2010-01-09 Ruota: NAZIONALE
Freq: 2, ambo [07,35], data 2019-06-13 Ruota: NAZIONALE
Freq: 2, ambo [07,36], data 2013-12-05 Ruota: NAZIONALE
Freq: 2, ambo [07,36], data 2014-11-18 Ruota: NAZIONALE
Freq: 2, ambo [07,39], data 2008-03-25 Ruota: NAZIONALE
Freq: 2, ambo [07,39], data 2009-07-02 Ruota: NAZIONALE
Freq: 2, ambo [07,41], data 2007-07-12 Ruota: NAZIONALE
Freq: 2, ambo [07,41], data 2017-11-18 Ruota: NAZIONALE
Freq: 2, ambo [07,51], data 2005-05-21 Ruota: NAZIONALE
Freq: 2, ambo [07,51], data 2006-11-30 Ruota: NAZIONALE
Freq: 2, ambo [07,75], data 2008-10-16 Ruota: NAZIONALE
Freq: 2, ambo [07,75], data 2017-11-18 Ruota: NAZIONALE
Freq: 2, ambo [07,79], data 2012-06-30 Ruota: NAZIONALE
Freq: 2, ambo [07,79], data 2019-07-23 Ruota: NAZIONALE
Freq: 2, ambo [08,16], data 2012-08-11 Ruota: NAZIONALE
Freq: 2, ambo [08,16], data 2015-03-31 Ruota: NAZIONALE
Freq: 2, ambo [08,40], data 2006-07-08 Ruota: NAZIONALE
Freq: 2, ambo [08,40], data 2007-06-16 Ruota: NAZIONALE
Freq: 2, ambo [08,51], data 2009-10-17 Ruota: NAZIONALE
Freq: 2, ambo [08,51], data 2015-04-09 Ruota: NAZIONALE
Freq: 2, ambo [09,41], data 2013-10-08 Ruota: NAZIONALE
Freq: 2, ambo [09,41], data 2014-05-20 Ruota: NAZIONALE
Freq: 2, ambo [10,33], data 2008-10-23 Ruota: NAZIONALE
Freq: 2, ambo [10,33], data 2009-03-21 Ruota: NAZIONALE
Freq: 2, ambo [10,38], data 2010-05-25 Ruota: NAZIONALE
Freq: 2, ambo [10,38], data 2019-05-16 Ruota: NAZIONALE
Freq: 2, ambo [10,64], data 2015-02-28 Ruota: NAZIONALE
Freq: 2, ambo [10,64], data 2018-04-21 Ruota: NAZIONALE
Freq: 2, ambo [10,76], data 2008-07-01 Ruota: NAZIONALE
Freq: 2, ambo [10,76], data 2010-04-17 Ruota: NAZIONALE
Freq: 2, ambo [11,27], data 2008-04-17 Ruota: NAZIONALE
Freq: 2, ambo [11,27], data 2009-08-22 Ruota: NAZIONALE
Freq: 2, ambo [11,67], data 2006-10-03 Ruota: NAZIONALE
Freq: 2, ambo [11,67], data 2007-04-07 Ruota: NAZIONALE
Freq: 2, ambo [12,14], data 2010-04-03 Ruota: NAZIONALE
Freq: 2, ambo [12,14], data 2010-11-16 Ruota: NAZIONALE
Freq: 2, ambo [12,24], data 2006-11-21 Ruota: NAZIONALE
Freq: 2, ambo [12,24], data 2008-06-14 Ruota: NAZIONALE
Freq: 2, ambo [12,26], data 2007-07-07 Ruota: NAZIONALE
Freq: 2, ambo [12,26], data 2009-03-03 Ruota: NAZIONALE
Freq: 2, ambo [12,44], data 2010-11-16 Ruota: NAZIONALE
Freq: 2, ambo [12,44], data 2019-12-21 Ruota: NAZIONALE
Freq: 2, ambo [12,77], data 2007-03-08 Ruota: NAZIONALE
Freq: 2, ambo [12,77], data 2008-03-04 Ruota: NAZIONALE
Freq: 2, ambo [13,16], data 2009-02-03 Ruota: NAZIONALE
Freq: 2, ambo [13,16], data 2016-07-19 Ruota: NAZIONALE
Freq: 2, ambo [13,18], data 2010-03-13 Ruota: NAZIONALE
Freq: 2, ambo [13,18], data 2014-10-11 Ruota: NAZIONALE
Freq: 2, ambo [13,29], data 2005-08-11 Ruota: NAZIONALE
Freq: 2, ambo [13,29], data 2007-12-04 Ruota: NAZIONALE
Freq: 2, ambo [13,32], data 2007-09-01 Ruota: NAZIONALE
Freq: 2, ambo [13,32], data 2011-09-10 Ruota: NAZIONALE
Freq: 2, ambo [13,64], data 2006-12-23 Ruota: NAZIONALE
Freq: 2, ambo [13,64], data 2013-06-11 Ruota: NAZIONALE
Freq: 2, ambo [13,71], data 2012-03-29 Ruota: NAZIONALE
Freq: 2, ambo [13,71], data 2012-10-20 Ruota: NAZIONALE
Freq: 2, ambo [14,48], data 2010-11-06 Ruota: NAZIONALE
Freq: 2, ambo [14,48], data 2012-05-31 Ruota: NAZIONALE
Freq: 2, ambo [14,51], data 2006-08-22 Ruota: NAZIONALE
Freq: 2, ambo [14,51], data 2010-11-06 Ruota: NAZIONALE
Freq: 2, ambo [15,22], data 2012-08-28 Ruota: NAZIONALE
Freq: 2, ambo [15,22], data 2016-01-02 Ruota: NAZIONALE
Freq: 2, ambo [16,21], data 2010-04-20 Ruota: NAZIONALE
Freq: 2, ambo [16,21], data 2019-08-01 Ruota: NAZIONALE
Freq: 2, ambo [16,56], data 2013-12-19 Ruota: NAZIONALE
Freq: 2, ambo [16,56], data 2017-04-20 Ruota: NAZIONALE
Freq: 2, ambo [16,83], data 2007-07-14 Ruota: NAZIONALE
Freq: 2, ambo [16,83], data 2010-08-21 Ruota: NAZIONALE
Freq: 2, ambo [17,59], data 2011-08-30 Ruota: NAZIONALE
Freq: 2, ambo [17,59], data 2018-06-05 Ruota: NAZIONALE
Freq: 2, ambo [17,84], data 2017-07-18 Ruota: NAZIONALE
Freq: 2, ambo [17,84], data 2019-10-31 Ruota: NAZIONALE
Freq: 2, ambo [18,35], data 2006-03-23 Ruota: NAZIONALE
Freq: 2, ambo [18,35], data 2018-08-23 Ruota: NAZIONALE
Freq: 2, ambo [18,40], data 2013-03-09 Ruota: NAZIONALE
Freq: 2, ambo [18,40], data 2016-11-19 Ruota: NAZIONALE
Freq: 2, ambo [18,50], data 2011-06-14 Ruota: NAZIONALE
Freq: 2, ambo [18,50], data 2013-06-08 Ruota: NAZIONALE
Freq: 2, ambo [18,55], data 2017-10-12 Ruota: NAZIONALE
Freq: 2, ambo [18,55], data 2019-07-06 Ruota: NAZIONALE
Freq: 2, ambo [18,58], data 2008-01-08 Ruota: NAZIONALE
Freq: 2, ambo [18,58], data 2016-12-27 Ruota: NAZIONALE
Freq: 2, ambo [19,30], data 2008-03-20 Ruota: NAZIONALE
Freq: 2, ambo [19,30], data 2018-11-03 Ruota: NAZIONALE
Freq: 2, ambo [19,43], data 2014-04-05 Ruota: NAZIONALE
Freq: 2, ambo [19,43], data 2018-03-22 Ruota: NAZIONALE
Freq: 2, ambo [19,79], data 2010-02-25 Ruota: NAZIONALE
Freq: 2, ambo [19,79], data 2013-08-01 Ruota: NAZIONALE
Freq: 2, ambo [20,42], data 2006-06-20 Ruota: NAZIONALE
Freq: 2, ambo [20,42], data 2011-09-22 Ruota: NAZIONALE
Freq: 2, ambo [20,61], data 2006-02-23 Ruota: NAZIONALE
Freq: 2, ambo [20,61], data 2014-05-31 Ruota: NAZIONALE
Freq: 2, ambo [20,65], data 2010-03-27 Ruota: NAZIONALE
Freq: 2, ambo [20,65], data 2018-01-02 Ruota: NAZIONALE
Freq: 2, ambo [21,47], data 2006-04-06 Ruota: NAZIONALE
Freq: 2, ambo [21,47], data 2011-01-07 Ruota: NAZIONALE
Freq: 2, ambo [21,72], data 2010-05-03 Ruota: NAZIONALE
Freq: 2, ambo [21,72], data 2011-07-12 Ruota: NAZIONALE
Freq: 2, ambo [21,85], data 2010-01-30 Ruota: NAZIONALE
Freq: 2, ambo [21,85], data 2018-07-14 Ruota: NAZIONALE
Freq: 2, ambo [21,87], data 2008-11-11 Ruota: NAZIONALE
Freq: 2, ambo [21,87], data 2011-05-14 Ruota: NAZIONALE
Freq: 2, ambo [22,72], data 2006-07-13 Ruota: NAZIONALE
Freq: 2, ambo [22,72], data 2016-05-03 Ruota: NAZIONALE
Freq: 2, ambo [22,78], data 2008-10-14 Ruota: NAZIONALE
Freq: 2, ambo [22,78], data 2019-08-10 Ruota: NAZIONALE
Freq: 2, ambo [23,38], data 2007-10-16 Ruota: NAZIONALE
Freq: 2, ambo [23,38], data 2012-11-06 Ruota: NAZIONALE
Freq: 2, ambo [23,62], data 2007-08-30 Ruota: NAZIONALE
Freq: 2, ambo [23,62], data 2012-03-03 Ruota: NAZIONALE
Freq: 2, ambo [23,88], data 2005-05-28 Ruota: NAZIONALE
Freq: 2, ambo [23,88], data 2016-10-01 Ruota: NAZIONALE
Freq: 2, ambo [23,90], data 2011-06-21 Ruota: NAZIONALE
Freq: 2, ambo [23,90], data 2013-01-12 Ruota: NAZIONALE
Freq: 2, ambo [24,72], data 2016-02-25 Ruota: NAZIONALE
Freq: 2, ambo [24,72], data 2018-09-13 Ruota: NAZIONALE
Freq: 2, ambo [24,77], data 2009-02-05 Ruota: NAZIONALE
Freq: 2, ambo [24,77], data 2013-08-29 Ruota: NAZIONALE
Freq: 2, ambo [25,29], data 2016-12-31 Ruota: NAZIONALE
Freq: 2, ambo [25,29], data 2019-11-07 Ruota: NAZIONALE
Freq: 2, ambo [25,68], data 2008-12-23 Ruota: NAZIONALE
Freq: 2, ambo [25,68], data 2009-11-10 Ruota: NAZIONALE
Freq: 2, ambo [26,43], data 2012-03-22 Ruota: NAZIONALE
Freq: 2, ambo [26,43], data 2015-08-11 Ruota: NAZIONALE
Freq: 2, ambo [26,85], data 2007-07-07 Ruota: NAZIONALE
Freq: 2, ambo [26,85], data 2012-09-01 Ruota: NAZIONALE
Freq: 2, ambo [28,45], data 2015-06-30 Ruota: NAZIONALE
Freq: 2, ambo [28,45], data 2017-08-01 Ruota: NAZIONALE
Freq: 2, ambo [28,54], data 2010-03-06 Ruota: NAZIONALE
Freq: 2, ambo [28,54], data 2013-01-26 Ruota: NAZIONALE
Freq: 2, ambo [28,58], data 2006-05-11 Ruota: NAZIONALE
Freq: 2, ambo [28,58], data 2019-06-27 Ruota: NAZIONALE
Freq: 2, ambo [28,60], data 2014-10-25 Ruota: NAZIONALE
Freq: 2, ambo [28,60], data 2016-03-05 Ruota: NAZIONALE
Freq: 2, ambo [28,67], data 2007-09-18 Ruota: NAZIONALE
Freq: 2, ambo [28,67], data 2012-07-21 Ruota: NAZIONALE
Freq: 2, ambo [28,74], data 2008-08-05 Ruota: NAZIONALE
Freq: 2, ambo [28,74], data 2013-09-19 Ruota: NAZIONALE
Freq: 2, ambo [28,82], data 2015-10-10 Ruota: NAZIONALE
Freq: 2, ambo [28,82], data 2018-06-16 Ruota: NAZIONALE
Freq: 2, ambo [30,38], data 2009-01-27 Ruota: NAZIONALE
Freq: 2, ambo [30,38], data 2014-10-28 Ruota: NAZIONALE
Freq: 2, ambo [30,42], data 2005-07-28 Ruota: NAZIONALE
Freq: 2, ambo [30,42], data 2007-10-13 Ruota: NAZIONALE
Freq: 2, ambo [30,71], data 2006-02-02 Ruota: NAZIONALE
Freq: 2, ambo [30,71], data 2016-05-24 Ruota: NAZIONALE
Freq: 2, ambo [30,74], data 2008-06-21 Ruota: NAZIONALE
Freq: 2, ambo [30,74], data 2017-11-23 Ruota: NAZIONALE
Freq: 2, ambo [30,79], data 2005-11-26 Ruota: NAZIONALE
Freq: 2, ambo [30,79], data 2007-09-13 Ruota: NAZIONALE
Freq: 2, ambo [30,80], data 2016-10-29 Ruota: NAZIONALE
Freq: 2, ambo [30,80], data 2019-06-08 Ruota: NAZIONALE
Freq: 2, ambo [31,38], data 2009-01-29 Ruota: NAZIONALE
Freq: 2, ambo [31,38], data 2016-05-10 Ruota: NAZIONALE
Freq: 2, ambo [31,58], data 2009-12-28 Ruota: NAZIONALE
Freq: 2, ambo [31,58], data 2015-07-04 Ruota: NAZIONALE
Freq: 2, ambo [31,59], data 2010-12-02 Ruota: NAZIONALE
Freq: 2, ambo [31,59], data 2013-05-23 Ruota: NAZIONALE
Freq: 2, ambo [31,87], data 2011-06-09 Ruota: NAZIONALE
Freq: 2, ambo [31,87], data 2017-04-06 Ruota: NAZIONALE
Freq: 2, ambo [32,43], data 2007-10-20 Ruota: NAZIONALE
Freq: 2, ambo [32,43], data 2011-04-05 Ruota: NAZIONALE
Freq: 2, ambo [32,64], data 2013-03-23 Ruota: NAZIONALE
Freq: 2, ambo [32,64], data 2018-11-17 Ruota: NAZIONALE
Freq: 2, ambo [32,71], data 2007-12-18 Ruota: NAZIONALE
Freq: 2, ambo [32,71], data 2012-11-06 Ruota: NAZIONALE
Freq: 2, ambo [32,78], data 2015-03-28 Ruota: NAZIONALE
Freq: 2, ambo [32,78], data 2018-07-03 Ruota: NAZIONALE
Freq: 2, ambo [32,82], data 2006-11-16 Ruota: NAZIONALE
Freq: 2, ambo [32,82], data 2016-04-09 Ruota: NAZIONALE
Freq: 2, ambo [32,83], data 2006-03-14 Ruota: NAZIONALE
Freq: 2, ambo [32,83], data 2018-05-15 Ruota: NAZIONALE
Freq: 2, ambo [32,88], data 2013-08-10 Ruota: NAZIONALE
Freq: 2, ambo [32,88], data 2019-12-07 Ruota: NAZIONALE
Freq: 2, ambo [32,90], data 2010-09-23 Ruota: NAZIONALE
Freq: 2, ambo [32,90], data 2019-12-07 Ruota: NAZIONALE
Freq: 2, ambo [34,64], data 2013-04-13 Ruota: NAZIONALE
Freq: 2, ambo [34,64], data 2016-08-23 Ruota: NAZIONALE
Freq: 2, ambo [34,86], data 2006-08-12 Ruota: NAZIONALE
Freq: 2, ambo [34,86], data 2016-11-15 Ruota: NAZIONALE
Freq: 2, ambo [34,88], data 2015-09-22 Ruota: NAZIONALE
Freq: 2, ambo [34,88], data 2019-02-26 Ruota: NAZIONALE
Freq: 2, ambo [35,61], data 2011-09-13 Ruota: NAZIONALE
Freq: 2, ambo [35,61], data 2016-10-18 Ruota: NAZIONALE
Freq: 2, ambo [35,79], data 2005-08-02 Ruota: NAZIONALE
Freq: 2, ambo [35,79], data 2007-09-29 Ruota: NAZIONALE
Freq: 2, ambo [36,45], data 2018-05-05 Ruota: NAZIONALE
Freq: 2, ambo [36,45], data 2019-11-09 Ruota: NAZIONALE
Freq: 2, ambo [36,83], data 2009-12-15 Ruota: NAZIONALE
Freq: 2, ambo [36,83], data 2012-12-20 Ruota: NAZIONALE
Freq: 2, ambo [37,43], data 2012-12-13 Ruota: NAZIONALE
Freq: 2, ambo [37,43], data 2016-01-14 Ruota: NAZIONALE
Freq: 2, ambo [37,87], data 2013-11-02 Ruota: NAZIONALE
Freq: 2, ambo [37,87], data 2014-05-29 Ruota: NAZIONALE
Freq: 2, ambo [39,47], data 2006-07-06 Ruota: NAZIONALE
Freq: 2, ambo [39,47], data 2017-09-19 Ruota: NAZIONALE
Freq: 2, ambo [39,54], data 2011-04-07 Ruota: NAZIONALE
Freq: 2, ambo [39,54], data 2015-12-10 Ruota: NAZIONALE
Freq: 2, ambo [39,59], data 2014-06-24 Ruota: NAZIONALE
Freq: 2, ambo [39,59], data 2015-10-13 Ruota: NAZIONALE
Freq: 2, ambo [39,85], data 2007-08-07 Ruota: NAZIONALE
Freq: 2, ambo [39,85], data 2014-04-22 Ruota: NAZIONALE
Freq: 2, ambo [41,45], data 2007-07-05 Ruota: NAZIONALE
Freq: 2, ambo [41,45], data 2011-12-03 Ruota: NAZIONALE
Freq: 2, ambo [41,49], data 2016-07-05 Ruota: NAZIONALE
Freq: 2, ambo [41,49], data 2018-12-10 Ruota: NAZIONALE
Freq: 2, ambo [41,59], data 2015-04-04 Ruota: NAZIONALE
Freq: 2, ambo [41,59], data 2017-10-12 Ruota: NAZIONALE
Freq: 2, ambo [41,62], data 2012-07-17 Ruota: NAZIONALE
Freq: 2, ambo [41,62], data 2013-06-01 Ruota: NAZIONALE
Freq: 2, ambo [41,72], data 2013-12-14 Ruota: NAZIONALE
Freq: 2, ambo [41,72], data 2017-07-29 Ruota: NAZIONALE
Freq: 2, ambo [41,78], data 2006-05-18 Ruota: NAZIONALE
Freq: 2, ambo [41,78], data 2012-09-22 Ruota: NAZIONALE
Freq: 2, ambo [42,65], data 2016-01-19 Ruota: NAZIONALE
Freq: 2, ambo [42,65], data 2016-05-21 Ruota: NAZIONALE
Freq: 2, ambo [42,81], data 2011-02-03 Ruota: NAZIONALE
Freq: 2, ambo [42,81], data 2018-07-05 Ruota: NAZIONALE
Freq: 2, ambo [43,46], data 2008-03-11 Ruota: NAZIONALE
Freq: 2, ambo [43,46], data 2015-01-31 Ruota: NAZIONALE
Freq: 2, ambo [43,63], data 2005-06-11 Ruota: NAZIONALE
Freq: 2, ambo [43,63], data 2018-01-13 Ruota: NAZIONALE
Freq: 2, ambo [43,69], data 2006-12-30 Ruota: NAZIONALE
Freq: 2, ambo [43,69], data 2007-12-13 Ruota: NAZIONALE
Freq: 2, ambo [43,72], data 2006-03-25 Ruota: NAZIONALE
Freq: 2, ambo [43,72], data 2008-12-18 Ruota: NAZIONALE
Freq: 2, ambo [44,57], data 2009-03-10 Ruota: NAZIONALE
Freq: 2, ambo [44,57], data 2015-01-10 Ruota: NAZIONALE
Freq: 2, ambo [44,86], data 2013-06-04 Ruota: NAZIONALE
Freq: 2, ambo [44,86], data 2015-12-10 Ruota: NAZIONALE
Freq: 2, ambo [45,49], data 2012-09-27 Ruota: NAZIONALE
Freq: 2, ambo [45,49], data 2019-05-21 Ruota: NAZIONALE
Freq: 2, ambo [45,70], data 2007-05-31 Ruota: NAZIONALE
Freq: 2, ambo [45,70], data 2011-08-11 Ruota: NAZIONALE
Freq: 2, ambo [45,78], data 2007-01-18 Ruota: NAZIONALE
Freq: 2, ambo [45,78], data 2011-11-12 Ruota: NAZIONALE
Freq: 2, ambo [45,79], data 2010-07-10 Ruota: NAZIONALE
Freq: 2, ambo [45,79], data 2016-05-31 Ruota: NAZIONALE
Freq: 2, ambo [47,75], data 2011-06-03 Ruota: NAZIONALE
Freq: 2, ambo [47,75], data 2017-04-22 Ruota: NAZIONALE
