Freq: 0, terno [22,55,81], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [21,30,34], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [27,68,72], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [30,52,87], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [12,42,78], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [03,66,80], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [07,08,88], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [39,56,87], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [02,54,83], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [24,28,71], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [02,21,26], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [15,38,66], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [11,58,68], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [28,29,90], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [36,82,89], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [28,49,64], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [15,23,47], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [06,33,59], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [38,44,64], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [08,29,52], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [36,54,89], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [28,31,64], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [23,68,85], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [43,59,82], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [32,36,67], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [29,50,84], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [02,87,88], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [37,78,79], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [38,72,85], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [51,75,85], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [24,45,55], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [09,15,72], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [41,58,62], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [31,34,44], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [40,42,72], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [10,57,87], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [37,46,79], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [28,83,84], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [34,36,50], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [14,35,89], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [41,42,44], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [11,16,21], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [09,12,39], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [13,50,52], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [26,70,72], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [32,46,70], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [47,63,67], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [25,26,90], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [44,51,69], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [28,49,59], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [19,44,61], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [40,79,81], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [01,21,89], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [45,58,90], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [32,34,57], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [14,21,39], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [45,48,66], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [34,40,80], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [25,39,86], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [10,32,69], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [45,53,87], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [41,65,66], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [12,26,53], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [01,36,78], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [03,68,79], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [28,42,72], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [47,77,82], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [16,31,52], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [02,24,52], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [10,27,61], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [07,13,19], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [12,39,41], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [09,54,71], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [06,46,63], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [14,66,71], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [30,60,82], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [36,52,68], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [28,43,48], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [25,63,86], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [21,51,81], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [11,24,90], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [32,59,81], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [16,57,67], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [09,70,90], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [31,41,90], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [30,69,74], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [29,68,85], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [16,71,86], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [08,49,79], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [13,67,74], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [08,15,47], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [22,29,35], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [10,40,58], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [35,36,49], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [50,56,88], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [15,43,53], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [05,27,44], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [08,32,47], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [16,51,57], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [42,54,82], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [44,52,63], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [49,81,86], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [06,44,86], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [09,33,75], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [34,44,83], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [13,41,90], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [47,68,81], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [13,33,57], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [03,44,51], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [36,45,69], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [41,65,86], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [31,38,74], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [09,26,86], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [02,52,65], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [35,39,42], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [41,78,81], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [30,45,80], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [08,10,84], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [12,46,83], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [32,72,81], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [04,61,80], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [09,34,80], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [12,48,56], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [08,36,63], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [01,50,69], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [06,17,68], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [37,63,76], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [36,47,90], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [23,54,66], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [40,66,71], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [09,45,77], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [22,54,89], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [19,62,82], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [06,39,49], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [45,76,85], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [03,23,32], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [41,60,75], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [43,72,90], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [30,45,87], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [11,25,49], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [09,12,56], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [41,75,90], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [44,69,88], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [12,30,49], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [29,37,45], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [24,39,78], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [38,39,64], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [21,70,84], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [02,63,67], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [28,56,63], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [32,77,82], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [04,36,49], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [03,05,51], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [35,59,84], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [35,62,90], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [21,56,67], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [19,40,61], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [50,57,85], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [36,71,85], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [12,70,76], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [09,21,73], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [49,79,80], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [23,46,67], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [12,72,75], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [16,38,62], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [09,37,55], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [03,09,89], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [14,22,39], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [06,20,89], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [05,25,79], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [45,64,69], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [21,62,87], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [09,18,22], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [50,65,85], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [19,57,80], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [49,68,71], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [54,58,79], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [24,39,68], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [10,31,69], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [32,35,60], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [45,49,63], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [29,32,77], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [40,55,82], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [23,45,67], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [32,34,87], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [12,31,41], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [22,24,82], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [33,51,63], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [47,49,79], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [50,63,76], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [38,45,69], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [35,36,83], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [26,36,44], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [26,49,87], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [35,42,82], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [21,45,79], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [02,49,85], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [37,58,73], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [05,08,38], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [26,52,89], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [11,55,56], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [03,21,79], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [23,74,75], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [45,55,87], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [52,58,79], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [16,30,87], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [05,13,23], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [07,12,71], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [32,45,72], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [04,07,24], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [20,34,76], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [06,18,42], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [23,29,68], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [23,45,63], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [41,71,79], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [13,25,51], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [23,73,75], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [31,35,45], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [16,20,86], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [01,37,90], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [01,61,90], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [28,76,87], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [08,12,77], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [17,55,76], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [09,20,77], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [42,47,57], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [45,67,78], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [04,24,28], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [05,28,29], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [22,30,71], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [37,44,76], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [15,49,89], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [02,24,64], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [24,47,48], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [35,48,51], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [06,27,53], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [31,47,69], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [08,59,81], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [45,62,83], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [28,35,36], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [03,39,43], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [44,50,56], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [23,42,54], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [10,29,43], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [25,43,67], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [03,52,62], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [12,21,52], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [26,33,85], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [21,39,72], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [12,69,83], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [35,60,75], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [01,08,79], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [38,46,85], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [38,66,76], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [17,47,81], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [22,45,54], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [10,22,74], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [04,11,55], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [34,48,88], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [01,42,53], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [23,33,81], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [11,38,54], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [11,42,81], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [01,36,54], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [03,48,56], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [24,38,57], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [08,27,67], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [17,29,42], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [07,24,39], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [45,63,65], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [39,70,88], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [23,30,79], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [44,62,87], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [30,61,70], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [20,43,64], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [25,45,80], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [02,81,90], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [12,41,44], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [09,13,14], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [44,48,72], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [07,36,69], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [18,21,30], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [17,35,63], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [17,25,87], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [11,61,82], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [07,46,50], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [04,49,52], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [26,57,82], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [35,74,81], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [21,57,69], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [08,31,52], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [03,17,70], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [05,07,19], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [25,51,60], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [34,59,84], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [03,13,31], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [12,62,81], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [39,45,53], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [20,54,89], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [25,38,55], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [12,15,21], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [21,30,32], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [33,63,73], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [40,53,86], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [12,33,65], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [18,50,53], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [25,33,46], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [20,34,59], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [08,24,37], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [43,55,85], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [18,21,73], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [09,22,35], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [38,45,78], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [06,36,88], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [08,18,25], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [32,60,64], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [39,40,65], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [30,42,60], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [20,31,85], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [45,85,89], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [34,67,73], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [07,16,81], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [29,52,56], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [04,17,60], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [05,74,83], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [42,50,75], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [38,56,86], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [17,53,79], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [14,53,86], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [34,40,44], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [12,69,77], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [03,27,57], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [46,60,64], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [03,72,90], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [24,29,89], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [21,57,80], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [03,50,83], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [34,61,75], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [17,21,45], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [24,78,90], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [03,09,86], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [43,51,70], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [04,29,44], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [02,17,23], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [31,49,54], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [23,41,89], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [42,44,60], data 0000-00-00 Ruota: FIRENZE
Freq: 0, terno [40,44,61], data 0000-00-00 Ruota: FIRENZE
