Freq: 0, terno [01,10,26], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [35,71,82], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [22,50,88], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [19,56,59], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [16,24,61], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [21,66,88], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [08,28,50], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [33,55,58], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [05,27,75], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [07,08,66], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [32,50,83], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [08,24,81], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [41,47,82], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [30,82,89], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [13,27,33], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [02,53,54], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [30,71,88], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [09,27,46], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [30,36,44], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [06,15,64], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [25,58,59], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [28,34,37], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [11,18,36], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [06,47,55], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [07,68,90], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [32,43,72], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [12,27,76], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [43,63,79], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [03,44,78], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [45,52,88], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [15,35,37], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [16,54,90], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [12,25,58], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [34,53,85], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [49,53,74], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [10,44,53], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [11,18,29], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [08,10,73], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [34,58,65], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [47,49,84], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [35,63,88], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [16,46,67], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [40,48,72], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [06,58,76], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [05,29,74], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [04,63,85], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [03,33,51], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [49,62,80], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [02,64,84], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [13,36,83], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [09,45,48], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [04,34,64], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [23,48,85], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [30,52,80], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [30,47,71], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [49,54,64], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [08,40,65], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [13,57,71], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [39,60,84], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [22,27,73], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [14,16,90], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [06,45,89], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [21,51,90], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [33,72,89], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [10,32,58], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [11,18,61], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [30,47,77], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [16,29,86], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [20,38,62], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [09,15,71], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [03,11,77], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [21,27,32], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [40,55,79], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [35,40,53], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [41,53,65], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [08,87,90], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [30,61,89], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [45,46,67], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [44,48,52], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [41,46,83], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [27,56,83], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [28,44,82], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [23,43,59], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [12,56,89], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [39,83,87], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [12,20,63], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [21,47,71], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [43,51,56], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [23,59,83], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [41,72,90], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [12,38,52], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [08,18,70], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [17,28,86], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [06,21,48], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [28,58,61], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [09,26,42], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [39,47,55], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [12,15,51], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [06,24,81], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [14,54,76], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [04,12,82], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [20,30,51], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [25,54,58], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [12,56,62], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [21,59,69], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [33,45,80], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [29,51,77], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [03,65,72], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [09,20,54], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [36,37,57], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [23,61,87], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [11,40,77], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [16,24,38], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [34,35,59], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [04,10,33], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [28,55,82], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [12,26,42], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [22,23,63], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [35,40,69], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [41,50,73], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [37,69,76], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [38,48,77], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [30,63,73], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [03,11,75], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [01,37,88], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [29,34,50], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [23,38,76], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [19,64,79], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [46,66,76], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [44,62,67], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [12,55,89], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [53,63,65], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [23,27,41], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [23,42,51], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [31,58,79], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [31,39,46], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [26,47,85], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [44,58,82], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [23,42,53], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [15,33,74], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [02,50,70], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [09,39,44], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [09,47,62], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [48,75,84], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [49,71,90], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [24,35,78], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [10,24,82], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [23,38,88], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [13,19,88], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [25,39,72], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [10,17,52], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [38,74,87], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [37,41,50], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [04,05,63], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [17,46,80], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [09,14,70], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [01,08,71], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [33,37,53], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [46,61,64], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [17,39,71], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [03,27,32], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [10,22,49], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [22,42,65], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [31,89,90], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [34,39,72], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [39,53,67], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [10,17,30], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [15,54,74], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [02,26,37], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [17,41,90], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [32,43,70], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [08,47,89], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [12,57,65], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [37,65,76], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [42,66,84], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [42,64,71], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [02,06,16], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [39,66,77], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [34,43,76], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [05,44,88], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [39,89,90], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [45,48,54], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [05,21,90], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [06,29,70], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [22,28,76], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [34,54,81], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [15,74,89], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [12,55,82], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [03,67,87], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [40,42,60], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [07,17,73], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [23,30,86], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [06,22,61], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [41,60,64], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [27,77,79], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [04,22,30], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [05,31,36], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [07,26,68], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [34,76,83], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [34,65,73], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [21,44,65], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [01,61,85], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [26,30,41], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [15,42,85], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [49,75,76], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [19,51,69], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [03,22,80], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [01,18,47], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [21,57,66], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [51,63,73], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [38,58,72], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [26,45,51], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [07,43,68], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [31,58,85], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [35,75,88], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [07,14,55], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [07,40,42], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [04,48,72], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [21,53,78], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [08,13,50], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [25,42,87], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [08,20,55], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [30,33,50], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [14,27,62], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [45,54,88], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [15,41,62], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [05,50,83], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [44,45,59], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [11,46,89], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [05,09,49], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [08,49,72], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [02,84,87], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [37,65,90], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [06,39,64], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [43,58,72], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [43,61,68], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [01,50,66], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [07,32,33], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [17,18,79], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [01,35,88], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [03,45,52], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [33,46,81], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [11,29,47], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [25,41,83], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [21,52,86], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [12,33,66], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [08,71,83], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [04,27,79], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [32,44,46], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [31,36,90], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [17,26,59], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [07,10,78], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [38,69,73], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [42,70,79], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [04,16,30], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [06,10,46], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [03,15,78], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [26,51,79], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [35,48,56], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [41,64,86], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [02,04,81], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [29,38,60], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [33,38,82], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [41,55,59], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [06,20,24], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [04,15,85], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [06,45,50], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [31,36,41], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [11,42,44], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [03,48,61], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [23,62,74], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [44,69,73], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [53,83,87], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [03,50,74], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [44,86,89], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [17,75,87], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [03,14,30], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [29,39,55], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [34,74,87], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [24,69,70], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [26,47,90], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [38,42,45], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [30,32,87], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [26,53,64], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [33,60,76], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [27,37,87], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [20,27,86], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [19,45,58], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [09,73,75], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [09,56,68], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [02,17,78], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [29,36,53], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [28,40,90], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [41,65,69], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [24,68,77], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [17,45,47], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [14,44,79], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [26,31,85], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [21,59,62], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [42,62,81], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [05,14,24], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [34,46,81], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [39,63,82], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [01,42,52], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [05,21,69], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [16,42,44], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [08,54,82], data 0000-00-00 Ruota: ROMA
Freq: 0, terno [03,27,48], data 0000-00-00 Ruota: ROMA
