Freq: 0, terno [26,27,69], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [42,52,87], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [10,16,38], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [03,17,64], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [24,50,60], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [18,41,42], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [38,40,69], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [10,19,64], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [04,60,67], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [38,71,78], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [18,41,74], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [05,62,76], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [21,59,79], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [46,64,87], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [08,15,58], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [16,28,82], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [21,34,51], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [33,38,70], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [22,53,80], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [38,51,75], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [11,33,36], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [20,34,87], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [40,55,56], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [24,32,68], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [18,48,63], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [07,57,83], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [12,14,64], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [01,51,63], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [19,49,52], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [48,83,86], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [25,47,83], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [34,46,63], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [41,52,87], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [02,27,33], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [24,32,65], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [26,33,53], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [23,48,74], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [06,26,73], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [27,28,88], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [07,24,85], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [40,57,59], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [24,30,88], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [08,49,66], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [19,59,67], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [26,45,83], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [01,41,62], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [10,35,64], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [31,78,84], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [04,18,49], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [30,35,51], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [02,06,64], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [27,34,46], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [43,65,68], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [11,43,50], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [29,36,59], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [37,39,63], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [17,18,77], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [02,47,62], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [11,25,82], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [37,63,90], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [08,40,50], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [14,35,44], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [43,60,75], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [07,32,69], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [32,55,81], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [11,44,77], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [04,27,68], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [44,45,89], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [12,26,30], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [20,74,75], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [19,53,64], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [44,45,59], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [39,44,89], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [30,66,90], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [02,31,53], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [16,41,53], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [47,55,83], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [23,78,84], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [28,29,86], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [24,76,84], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [36,62,76], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [44,54,72], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [36,63,83], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [25,57,82], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [15,40,70], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [34,48,74], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [37,63,84], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [08,33,79], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [32,67,81], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [02,44,53], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [02,11,31], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [03,04,15], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [20,52,71], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [04,23,43], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [44,45,81], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [26,60,68], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [15,39,57], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [19,42,90], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [22,49,82], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [09,61,77], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [18,28,34], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [08,24,79], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [20,48,56], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [04,16,70], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [16,25,33], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [07,18,40], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [38,70,81], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [23,54,75], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [11,17,59], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [41,75,76], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [19,65,68], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [48,58,85], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [08,75,89], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [29,71,81], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [03,51,65], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [36,43,49], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [23,39,77], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [09,37,90], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [13,20,65], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [25,35,43], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [21,22,54], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [33,39,75], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [19,20,72], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [15,44,52], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [20,68,90], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [05,58,62], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [33,72,86], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [17,58,72], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [23,56,74], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [31,46,53], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [44,49,61], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [13,20,58], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [21,48,54], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [41,60,62], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [19,27,46], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [14,26,82], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [03,11,32], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [04,28,70], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [24,29,49], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [26,40,61], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [21,30,44], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [01,62,74], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [09,42,51], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [02,10,42], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [13,41,83], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [03,23,43], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [13,19,77], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [03,30,46], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [07,23,55], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [16,40,49], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [14,40,68], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [09,80,88], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [44,83,87], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [20,60,83], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [15,26,88], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [43,70,73], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [01,47,68], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [47,72,86], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [28,33,35], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [21,46,61], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [06,14,27], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [21,26,87], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [12,75,89], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [08,10,41], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [43,65,87], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [13,52,64], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [13,16,37], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [31,36,61], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [40,46,77], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [19,66,68], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [22,24,73], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [14,16,69], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [04,61,63], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [45,77,85], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [04,20,82], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [43,51,59], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [11,82,87], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [38,43,78], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [29,39,41], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [08,31,41], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [20,21,79], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [12,68,72], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [12,19,45], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [19,56,76], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [42,51,83], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [28,44,54], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [04,20,77], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [24,27,77], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [02,35,83], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [39,49,77], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [14,38,46], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [05,64,82], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [24,30,56], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [38,49,79], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [09,32,57], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [07,68,86], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [32,35,57], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [35,65,85], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [03,38,55], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [08,18,55], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [06,33,67], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [03,04,74], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [28,39,78], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [34,47,49], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [16,24,50], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [15,23,58], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [22,50,61], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [26,42,52], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [39,47,48], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [19,37,50], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [02,21,26], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [02,31,50], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [37,81,82], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [01,05,67], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [04,40,76], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [08,12,68], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [27,73,75], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [42,56,58], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [23,79,87], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [18,55,69], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [32,35,38], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [27,47,64], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [08,63,84], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [17,51,54], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [05,37,39], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [05,54,79], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [46,68,82], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [06,32,80], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [45,62,77], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [36,57,87], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [29,52,61], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [20,38,81], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [26,44,53], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [16,28,65], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [16,21,29], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [18,37,82], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [36,48,77], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [05,31,67], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [09,68,69], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [16,60,73], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [39,42,60], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [10,61,83], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [06,34,41], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [09,74,79], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [27,57,75], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [05,17,28], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [18,39,49], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [01,07,26], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [06,16,41], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [01,40,42], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [39,45,72], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [20,27,48], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [38,44,49], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [12,14,82], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [20,40,44], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [27,56,71], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [20,49,88], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [49,67,75], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [28,82,84], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [37,44,66], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [19,64,87], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [37,53,80], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [37,61,72], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [27,38,79], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [03,77,90], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [10,62,73], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [22,35,50], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [46,51,89], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [31,40,90], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [19,60,69], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [44,68,88], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [02,18,56], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [40,45,71], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [15,40,78], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [10,48,78], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [02,05,19], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [14,19,72], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [20,61,74], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [13,26,74], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [14,35,55], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [39,76,83], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [13,24,43], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [18,33,48], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [11,21,22], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [17,24,83], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [03,34,58], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [27,58,63], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [03,24,40], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [18,38,67], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [44,86,90], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [10,13,26], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [22,25,63], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [21,34,86], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [31,36,51], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [07,23,41], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [21,47,81], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [41,58,70], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [32,35,46], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [18,29,62], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [14,47,79], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [12,55,64], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [20,29,69], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [35,57,58], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [31,70,85], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [02,09,47], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [01,47,85], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [33,57,74], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [05,25,59], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [16,34,40], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [04,35,75], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [07,45,64], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [43,55,77], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [22,39,65], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [06,46,83], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [27,30,33], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [06,49,57], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [28,63,82], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [32,59,88], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [01,47,77], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [16,29,59], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [36,40,64], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [26,30,78], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [08,43,47], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [13,73,75], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [02,08,22], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [41,52,72], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [39,44,51], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [13,18,59], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [30,54,77], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [07,26,86], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [20,79,83], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [12,56,71], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [39,49,73], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [03,30,34], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [31,39,74], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [15,24,58], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [01,38,88], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [01,29,59], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [10,19,46], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [43,64,67], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [09,87,89], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [05,20,86], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [32,33,43], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [12,68,82], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [06,32,75], data 0000-00-00 Ruota: GENOVA
Freq: 0, terno [03,33,81], data 0000-00-00 Ruota: GENOVA
